cloth_class,product_price,product_name,product_img
牛仔褲,990,高腰緊身牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/6045/241/400/2//w/135/6045241400_3_1_1.jpg?timestamp=1469105114649
牛仔褲,990,雙層牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/6045/207/400/2//w/135/6045207400_3_1_1.jpg?timestamp=1480699767662
牛仔褲,990,EMBRACE 系列原創版牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/6855/206/505/2//w/135/6855206505_3_1_1.jpg?timestamp=1476209994460
牛仔褲,640,各色合身曲線牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/9123/241/507/2//w/135/9123241507_3_1_1.jpg?timestamp=1470844151443
牛仔褲,990,紅黑色牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/6045/214/600/2//w/135/6045214600_3_1_1.jpg?timestamp=1478270613382
牛仔褲,990,紮染牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/6147/221/800/2//w/135/6147221800_3_1_1.jpg?timestamp=1479294320212
牛仔褲,990,潑漆設計牛仔緊身褲,http://static.zara.net/photos//2016/I/0/1/p/9374/201/802/2/w/135/9374201802_3_1_5_1.jpg?timestamp=1478689871352
褲款,790,波卡圓點長褲,http://static.zara.net/photos//2016/I/0/1/p/8110/614/700/2//w/135/8110614700_3_1_1.jpg?timestamp=1479125789917
褲款,890,金屬色寬管長褲,http://static.zara.net/photos//2016/I/0/1/p/4786/254/836/2//w/135/4786254836_3_1_1.jpg?timestamp=1478520808118
褲款,890,金屬色騎士長褲,http://static.zara.net/photos//2016/I/0/1/p/9632/253/303/2//w/135/9632253303_3_1_1.jpg?timestamp=1473073636418
褲款,1190,雙面布料長褲,http://static.zara.net/photos//2016/I/0/1/p/9598/113/808/2//w/135/9598113808_3_1_1.jpg?timestamp=1478265309821
褲款,990,閃亮喇叭褲,http://static.zara.net/photos//2016/I/0/1/p/9598/111/808/2//w/135/9598111808_3_1_1.jpg?timestamp=1478803996344
褲款,990,搭扣褲腰長褲,http://static.zara.net/photos//2016/I/0/1/p/1971/221/801/2//w/135/1971221801_3_1_1.jpg?timestamp=1479296330462
褲款,890,皮質觸感長褲,http://static.zara.net/photos//2016/I/0/1/p/2969/274/800/2//w/135/2969274800_3_1_1.jpg?timestamp=1473073454139
短褲,640,波卡圓點短褲裙,http://static.zara.net/photos//2016/I/0/1/p/7385/267/401/2//w/135/7385267401_3_1_1.jpg?timestamp=1476210111844
短褲,640,府綢寬短版褲裙,http://static.zara.net/photos//2016/I/0/1/p/7521/208/403/2//w/135/7521208403_3_1_1.jpg?timestamp=1469633450852
短褲,640,交叉帶褲裙,http://static.zara.net/photos//2016/I/0/1/p/0881/207/250/2//w/135/0881207250_3_1_1.jpg?timestamp=1470249315503
短褲,640,按扣高腰短褲,http://static.zara.net/photos//2016/I/0/1/p/8113/004/800/2//w/135/8113004800_3_1_1.jpg?timestamp=1474622590536
短褲,490,高腰牛仔短褲,http://static.zara.net/photos//2016/I/0/1/p/8197/022/407/2//w/135/8197022407_3_1_1.jpg?timestamp=1454692989520
短褲,890,花卉刺繡短褲,http://static.zara.net/photos//2016/I/0/1/p/6688/205/400/2//w/135/6688205400_3_1_1.jpg?timestamp=1469108168043
短褲,640,手帕裝飾牛仔短褲,http://static.zara.net/photos//2016/I/0/1/p/9123/050/250/2//w/135/9123050250_3_1_1.jpg?timestamp=1462380378499
短褲,640,高腰牛仔短褲,http://static.zara.net/photos//2016/I/0/1/p/9123/040/400/2//w/135/9123040400_3_1_1.jpg?timestamp=1456941190306
短褲,490,迷你褲裙,http://static.zara.net/photos//2016/I/0/1/p/8342/269/600/2//w/135/8342269600_3_1_1.jpg?timestamp=1476210334941
上衣,640,印花上衣,http://static.zara.net/photos//2016/I/0/1/p/4043/276/713/2//w/135/4043276713_3_1_1.jpg?timestamp=1470851587217
上衣,640,印花上衣,http://static.zara.net/photos//2016/I/0/1/p/4043/276/713/3//w/135/4043276713_3_1_1.jpg?timestamp=1470855817674
上衣,1290,提花上衣,http://static.zara.net/photos//2016/I/0/1/p/8003/746/400/2//w/135/8003746400_3_1_1.jpg?timestamp=1473960430037
上衣,640,印花上衣,http://static.zara.net/photos//2016/I/0/1/p/4043/272/401/2//w/135/4043272401_3_1_1.jpg?timestamp=1469641546998
上衣,790,不對稱長版上衣,http://static.zara.net/photos//2016/I/0/1/p/4043/257/401/2//w/135/4043257401_3_1_1.jpg?timestamp=1469104503765
上衣,1290,荷葉邊與蝴蝶結設計長袖罩衫,http://static.zara.net/photos//2016/I/0/1/p/9479/274/520/2//w/135/9479274520_3_1_1.jpg?timestamp=1478778431516
上衣,790,平口上衣,http://static.zara.net/photos//2016/I/0/1/p/9479/265/800/2//w/135/9479265800_3_1_1.jpg?timestamp=1478776565265
上衣,790,短版襯衫,http://static.zara.net/photos//2016/I/0/1/p/8333/212/505/2//w/135/8333212505_3_1_1.jpg?timestamp=1476975092783
上衣,790,閃亮拼綴長版上衣,http://static.zara.net/photos//2016/I/0/1/p/9479/264/800/2//w/135/9479264800_3_1_1.jpg?timestamp=1478265189606
上衣,790,蕾絲鑲邊吊帶上衣,http://static.zara.net/photos//2016/I/0/1/p/3519/120/681/2//w/135/3519120681_3_1_1.jpg?timestamp=1479486943706
上衣,790,蕾絲荷葉邊上衣,http://static.zara.net/photos//2016/I/0/1/p/2731/249/800/2//w/135/2731249800_3_1_1.jpg?timestamp=1473258720535
上衣,790,交叉領口短上衣,http://static.zara.net/photos//2016/I/0/1/p/0594/156/800/2//w/135/0594156800_3_1_1.jpg?timestamp=1470999862331
牛仔褲,890,媽咪版長褲,http://static.zara.net/photos//2016/I/0/1/p/8197/270/681/2//w/135/8197270681_3_1_1.jpg?timestamp=1478519375124
牛仔褲,890,破損緊身褲,http://static.zara.net/photos//2016/I/0/1/p/7223/261/802/2//w/135/7223261802_3_1_1.jpg?timestamp=1473420785327
牛仔褲,990,短罩裙牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/6045/212/400/2//w/135/6045212400_3_1_1.jpg?timestamp=1479321773272
牛仔褲,990,EMBRACE 系列原創牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/6855/906/506/2//w/135/6855906506_3_1_1.jpg?timestamp=1470403048679
牛仔褲,640,扎染高彈性緊身褲,http://static.zara.net/photos//2016/I/0/1/p/5520/203/401/2//w/135/5520203401_3_1_1.jpg?timestamp=1478779936545
牛仔褲,890,剪洞拉鍊長褲,http://static.zara.net/photos//2016/I/0/1/p/5520/258/505/2//w/135/5520258505_3_1_1.jpg?timestamp=1475766383534
牛仔褲,990,鉚釘設計破損毛邊牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/6045/220/800/2//w/135/6045220800_3_1_1.jpg?timestamp=1479292445569
牛仔褲,990,噴漆效果卡其色牛仔緊身褲,http://static.zara.net/photos//2016/I/0/1/p/5520/200/505/2//w/135/5520200505_3_1_1.jpg?timestamp=1475748792597
牛仔褲,890,媽咪版長褲,http://static.zara.net/photos//2016/I/0/1/p/8197/270/621/2//w/135/8197270621_3_1_1.jpg?timestamp=1478519315043
褲款,990,翻摺腰身窄管褲,http://static.zara.net/photos//2016/I/0/1/p/2731/265/800/2//w/135/2731265800_3_1_1.jpg?timestamp=1477495088556
褲款,790,五口袋長褲,http://static.zara.net/photos//2016/I/0/1/p/7683/304/681/2//w/135/7683304681_3_1_1.jpg?timestamp=1477652917483
褲款,990,緞面飄逸長褲,http://static.zara.net/photos//2016/I/0/1/p/3564/222/070/2//w/135/3564222070_3_1_1.jpg?timestamp=1469698079876
褲款,990,中腰緊身長褲,http://static.zara.net/photos//2016/I/0/1/p/1889/044/506/2//w/135/1889044506_3_1_1.jpg?timestamp=1458217425932
褲款,890,直筒長褲,http://static.zara.net/photos//2016/I/0/1/p/7681/604/711/2//w/135/7681604711_3_1_1.jpg?timestamp=1469105932633
褲款,890,絨球裝飾長褲,http://static.zara.net/photos//2016/I/0/1/p/7594/819/800/2//w/135/7594819800_3_1_1.jpg?timestamp=1475768467172
褲款,640,帶扣長褲,http://static.zara.net/photos//2016/I/0/1/p/0858/222/505/2//w/135/0858222505_3_1_1.jpg?timestamp=1470999920327
褲款,990,閃亮長褲,http://static.zara.net/photos//2016/I/0/1/p/8110/998/970/2//w/135/8110998970_3_1_1.jpg?timestamp=1473420206938
褲款,990,拉鍊垂性長褲,http://static.zara.net/photos//2016/I/0/1/p/7909/778/800/2//w/135/7909778800_3_1_1.jpg?timestamp=1471009176046
褲款,790,開叉寬管七分褲,http://static.zara.net/photos//2016/I/0/1/p/7593/295/251/2//w/135/7593295251_3_1_1.jpg?timestamp=1469639385938
褲款,990,慢跑褲,http://static.zara.net/photos//2016/I/0/1/p/1836/221/942/2//w/135/1836221942_3_1_1.jpg?timestamp=1469103818146
褲款,890,漆皮騎士長褲,http://static.zara.net/photos//2016/I/0/1/p/2969/283/800/3//w/135/2969283800_3_1_1.jpg?timestamp=1477918661635
褲款,890,漆皮騎士長褲,http://static.zara.net/photos//2016/I/0/1/p/2969/283/800/2//w/135/2969283800_3_1_1.jpg?timestamp=1477675982139
褲款,990,科技材質長褲,http://static.zara.net/photos//2016/I/0/1/p/7868/778/505/2//w/135/7868778505_3_1_1.jpg?timestamp=1475765630488
褲款,790,斜紋長褲,http://static.zara.net/photos//2016/I/0/1/p/8201/177/802/2//w/135/8201177802_3_1_1.jpg?timestamp=1475247224590
褲款,790,五口袋長褲,http://static.zara.net/photos//2016/I/0/1/p/7683/304/250/2//w/135/7683304250_3_1_1.jpg?timestamp=1470906306389
上衣,590,天鵝絨細節背心,http://static.zara.net/photos//2016/I/0/1/p/5643/220/250/3//w/135/5643220250_3_1_1.jpg?timestamp=1469104997664
上衣,990,緞面外套,http://static.zara.net/photos//2016/I/0/1/p/1165/225/644/2//w/135/1165225644_3_1_1.jpg?timestamp=1469103663601
上衣,790,縫線設計短版上衣,http://static.zara.net/photos//2016/I/0/1/p/8323/779/800/2//w/135/8323779800_3_1_1.jpg?timestamp=1478690166033
上衣,790,腰帶設計印花罩衫,http://static.zara.net/photos//2016/I/0/1/p/8352/155/800/2//w/135/8352155800_3_1_1.jpg?timestamp=1477064080806
上衣,640,印花結飾上衣,http://static.zara.net/photos//2016/I/0/1/p/4043/271/800/2//w/135/4043271800_3_1_1.jpg?timestamp=1469104517436
牛仔褲,890,剪洞牛仔緊身褲,http://static.zara.net/photos//2016/I/0/1/p/5252/049/505/2//w/135/5252049505_3_1_1.jpg?timestamp=1469792488440
牛仔褲,890,緊身牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/5252/262/800/2//w/135/5252262800_3_1_1.jpg?timestamp=1472629829047
牛仔褲,890,不對稱褲腳牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/6840/272/400/2//w/135/6840272400_3_1_1.jpg?timestamp=1475600051808
牛仔褲,790,喇叭牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/7147/224/800/2//w/135/7147224800_3_1_1.jpg?timestamp=1470400507551
牛仔褲,790,喇叭牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/7147/224/800/2//w/135/7147224800_3_1_1.jpg?timestamp=1470400507551
牛仔褲,990,高腰緊身長褲,http://static.zara.net/photos//2016/I/0/1/p/6045/056/250/2//w/135/6045056250_3_1_1.jpg?timestamp=1459955131081
牛仔褲,990,中腰休閒牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/6164/153/406/2//w/135/6164153406_3_1_1.jpg?timestamp=1478198810828
牛仔褲,990,中腰緊身牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/8228/222/802/2//w/135/8228222802_3_1_1.jpg?timestamp=1469191629733
牛仔褲,790,中腰緊身牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/5862/153/250/2//w/135/5862153250_3_1_1.jpg?timestamp=1469105092018
牛仔褲,790,中腰牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/6164/065/406/2//w/135/6164065406_3_1_1.jpg?timestamp=1455735286961
牛仔褲,990,齊膝牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/5149/226/427/2//w/135/5149226427_3_1_1.jpg?timestamp=1472047808117
牛仔褲,790,中腰緊身牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/7147/222/800/2//w/135/7147222800_3_1_1.jpg?timestamp=1475489823417
牛仔褲,990,寬管牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/8246/243/400/2//w/135/8246243400_3_1_1.jpg?timestamp=1469803859903
牛仔褲,890,塗鴉窄管褲,http://static.zara.net/photos//2016/I/0/1/p/6045/256/802/2//w/135/6045256802_3_1_1.jpg?timestamp=1473239028085
牛仔褲,890,裁剪牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/6840/250/400/2//w/135/6840250400_3_1_1.jpg?timestamp=1470666973124
牛仔褲,790,中腰直筒牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/8228/233/802/2//w/135/8228233802_3_1_1.jpg?timestamp=1470155595771
牛仔褲,790,中腰緊身牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/6164/209/800/2//w/135/6164209800_3_1_1.jpg?timestamp=1469633405880
褲款,990,平絨喇叭褲,http://static.zara.net/photos//2016/I/0/1/p/2731/257/802/2/w/135/2731257802_3_1_5_1.jpg?timestamp=1478270513603
褲款,990,天鵝絨收腿褲,http://static.zara.net/photos//2016/I/0/1/p/0387/223/800/2//w/135/0387223800_3_1_1.jpg?timestamp=1470397691532
褲款,990,緊身長褲,http://static.zara.net/photos//2016/I/0/1/p/7796/706/070/2//w/135/7796706070_3_1_1.jpg?timestamp=1469120799822
褲款,990,花卉印花居家長褲,http://static.zara.net/photos//2016/I/0/1/p/7782/111/330/2//w/135/7782111330_3_1_1.jpg?timestamp=1469106078081
褲款,890,雙面布料寬管長褲,http://static.zara.net/photos//2016/I/0/1/p/9322/102/800/2//w/135/9322102800_3_1_1.jpg?timestamp=1472822790385
褲款,640,天鵝絨緊身褲,http://static.zara.net/photos//2016/I/0/1/p/1165/226/737/2//w/135/1165226737_3_1_1.jpg?timestamp=1478619214494
褲款,990,天鵝絨收腿褲,http://static.zara.net/photos//2016/I/0/1/p/0387/223/501/2//w/135/0387223501_3_1_1.jpg?timestamp=1470999804576
褲款,890,格紋長褲,http://static.zara.net/photos//2016/I/0/1/p/7884/690/802/2//w/135/7884690802_3_1_1.jpg?timestamp=1472212385109
褲款,990,羅紋寬管褲,http://static.zara.net/photos//2016/I/0/1/p/5536/102/711/2//w/135/5536102711_3_1_1.jpg?timestamp=1472126808334
上衣,590,印花吊帶上衣,http://static.zara.net/photos//2016/I/0/1/p/5410/271/800/2//w/135/5410271800_3_1_1.jpg?timestamp=1478280732652
上衣,790,口袋條紋加大碼襯衫,http://static.zara.net/photos//2016/I/0/1/p/7676/661/251/2//w/135/7676661251_3_1_1.jpg?timestamp=1474295604075
上衣,790,印花高領罩衫,http://static.zara.net/photos//2016/I/0/1/p/7916/118/330/2//w/135/7916118330_3_1_1.jpg?timestamp=1473172149059
上衣,790,燈籠袖上衣,http://static.zara.net/photos//2016/I/0/1/p/7824/873/505/2//w/135/7824873505_3_1_1.jpg?timestamp=1472663766539
上衣,390,內衣式上衣,http://static.zara.net/photos//2016/I/0/1/p/5580/223/800/2//w/135/5580223800_3_1_1.jpg?timestamp=1469104912150
上衣,1290,印花上衣,http://static.zara.net/photos//2016/I/0/1/p/7611/608/250/2//w/135/7611608250_3_1_1.jpg?timestamp=1469105747543
上衣,790,動物斑紋印花上衣,http://static.zara.net/photos//2016/I/0/1/p/8258/107/051/2//w/135/8258107051_3_1_1.jpg?timestamp=1476462105990
上衣,790,格紋襯衫,http://static.zara.net/photos//2016/I/0/1/p/8566/248/600/2//w/135/8566248600_3_1_1.jpg?timestamp=1474652316308
上衣,640,荷葉邊長袖罩衫,http://static.zara.net/photos//2016/I/0/1/p/1165/260/610/2//w/135/1165260610_3_1_1.jpg?timestamp=1474019137496
上衣,790,刺繡棉緞上衣,http://static.zara.net/photos//2016/I/0/1/p/7521/233/800/2//w/135/7521233800_3_1_1.jpg?timestamp=1471431753946
上衣,390,內衣式上衣,http://static.zara.net/photos//2016/I/0/1/p/5580/223/046/2//w/135/5580223046_3_1_1.jpg?timestamp=1469104907837
上衣,1290,拼接針織上衣,http://static.zara.net/photos//2016/I/0/1/p/8322/777/713/2//w/135/8322777713_3_1_1.jpg?timestamp=1478690122012
牛仔褲,990,拉鍊騎士長褲,http://static.zara.net/photos//2016/I/0/1/p/5862/161/802/2//w/135/5862161802_3_1_1.jpg?timestamp=1472562679727
牛仔褲,990,中腰緊身牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/6164/158/406/2//w/135/6164158406_3_1_1.jpg?timestamp=1469110004181
牛仔褲,790,側身緞帶鑲邊中腰牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/6164/160/407/2//w/135/6164160407_3_1_1.jpg?timestamp=1478105101620
牛仔褲,790,中腰牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/6164/204/802/2//w/135/6164204802_3_1_1.jpg?timestamp=1470399716158
牛仔褲,990,中腰騎士褲,http://static.zara.net/photos//2016/I/0/1/p/5862/152/800/2//w/135/5862152800_3_1_1.jpg?timestamp=1477394907338
牛仔褲,990,中腰長褲,http://static.zara.net/photos//2016/I/0/1/p/6164/224/406/2//w/135/6164224406_3_1_1.jpg?timestamp=1471458318661
牛仔褲,590,脫線毛邊長褲,http://static.zara.net/photos//2016/I/0/1/p/4806/228/505/2//w/135/4806228505_3_1_1.jpg?timestamp=1472211901076
牛仔褲,990,中腰緊身牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/6164/171/406/2//w/135/6164171406_3_1_1.jpg?timestamp=1469105155745
牛仔褲,990,中腰喇叭牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/6045/045/400/2//w/135/6045045400_3_1_1.jpg?timestamp=1455901253918
牛仔褲,990,緊身長褲,http://static.zara.net/photos//2016/I/0/1/p/7513/250/400/2//w/135/7513250400_3_1_1.jpg?timestamp=1473414578761
牛仔褲,990,中腰長褲,http://static.zara.net/photos//2016/I/0/1/p/8228/230/802/2//w/135/8228230802_3_1_1.jpg?timestamp=1473172421588
牛仔褲,990,高腰長褲,http://static.zara.net/photos//2016/I/0/1/p/4124/240/802/2//w/135/4124240802_3_1_1.jpg?timestamp=1471370927228
牛仔褲,790,側身仿舊效果牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/6164/151/800/2//w/135/6164151800_3_1_1.jpg?timestamp=1478283262715
牛仔褲,790,中腰緊身牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/6164/209/406/2//w/135/6164209406_3_1_1.jpg?timestamp=1469105215295
褲款,990,羅紋寬管褲,http://static.zara.net/photos//2016/I/0/1/p/5536/102/711/3//w/135/5536102711_3_1_1.jpg?timestamp=1472054186118
褲款,890,閃亮長褲,http://static.zara.net/photos//2016/I/0/1/p/9322/104/800/2//w/135/9322104800_3_1_1.jpg?timestamp=1471598749264
褲款,790,附腰帶長褲,http://static.zara.net/photos//2016/I/0/1/p/9929/240/305/2//w/135/9929240305_3_1_1.jpg?timestamp=1478775957662
褲款,890,正面帶扣長褲,http://static.zara.net/photos//2016/I/0/1/p/7990/733/745/2//w/135/7990733745_3_1_1.jpg?timestamp=1471954158964
褲款,990,打褶府綢長褲,http://static.zara.net/photos//2016/I/0/1/p/4886/251/401/2//w/135/4886251401_3_1_1.jpg?timestamp=1470071356165
褲款,990,條紋府綢長褲,http://static.zara.net/photos//2016/I/0/1/p/4688/240/400/2//w/135/4688240400_3_1_1.jpg?timestamp=1469104665299
褲款,890,金屬色騎士長褲,http://static.zara.net/photos//2016/I/0/1/p/2969/279/802/2//w/135/2969279802_3_1_1.jpg?timestamp=1473360499051
上衣,790,印花加大碼罩衫,http://static.zara.net/photos//2016/I/0/1/p/8124/141/401/2//w/135/8124141401_3_1_1.jpg?timestamp=1474533857045
上衣,1290,條紋加大碼襯衫,http://static.zara.net/photos//2016/I/0/1/p/8108/780/044/2//w/135/8108780044_3_1_1.jpg?timestamp=1473259656369
上衣,1290,條紋加大碼襯衫,http://static.zara.net/photos//2016/I/0/1/p/8108/780/044/2//w/135/8108780044_3_1_1.jpg?timestamp=1473259656369
上衣,990,緞面外套,http://static.zara.net/photos//2016/I/0/1/p/1165/225/804/2//w/135/1165225804_3_1_1.jpg?timestamp=1469103668320
上衣,1290,背部設計襯衫,http://static.zara.net/photos//2016/I/0/1/p/2488/247/250/2//w/135/2488247250_3_1_1.jpg?timestamp=1480090722395
上衣,790,格紋上衣,http://static.zara.net/photos//2016/I/0/1/p/8256/759/096/2//w/135/8256759096_3_1_1.jpg?timestamp=1476207591077
上衣,590,亮片雙肩帶上衣,http://static.zara.net/photos//2016/I/0/1/p/5584/234/800/2//w/135/5584234800_3_1_1.jpg?timestamp=1478699660207
上衣,1290,拼接高領針織衫,http://static.zara.net/photos//2016/I/0/1/p/8324/779/800/2//w/135/8324779800_3_1_1.jpg?timestamp=1478693719827
上衣,390,人造皮短上衣,http://static.zara.net/photos//2016/I/0/1/p/3519/111/800/2//w/135/3519111800_3_1_1.jpg?timestamp=1472812230707
上衣,990,印花土耳其式長袍,http://static.zara.net/photos//2016/I/0/1/p/7781/113/330/2//w/135/7781113330_3_1_1.jpg?timestamp=1469106073300
上衣,790,金屬鑲飾罩衫,http://static.zara.net/photos//2016/I/0/1/p/2753/231/712/2//w/135/2753231712_3_1_1.jpg?timestamp=1477068399476
上衣,790,基本款罩衫,http://static.zara.net/photos//2016/I/0/1/p/7149/243/401/2//w/135/7149243401_3_1_1.jpg?timestamp=1469105367286
上衣,790,刺繡府綢襯衫,http://static.zara.net/photos//2016/I/0/1/p/4043/293/403/2//w/135/4043293403_3_1_1.jpg?timestamp=1474477970214
上衣,790,人造寶石印花襯衫,http://static.zara.net/photos//2016/I/0/1/p/1628/228/800/2//w/135/1628228800_3_1_1.jpg?timestamp=1475510773913
上衣,790,波卡圓點印花上衣,http://static.zara.net/photos//2016/I/0/1/p/0787/223/401/2//w/135/0787223401_3_1_1.jpg?timestamp=1471346656168
上衣,790,垂褶結飾罩衫,http://static.zara.net/photos//2016/I/0/1/p/9929/228/712/2//w/135/9929228712_3_1_1.jpg?timestamp=1475769373278
上衣,1290,荷葉邊長袖罩衫,http://static.zara.net/photos//2016/I/0/1/p/3198/245/800/2//w/135/3198245800_3_1_1.jpg?timestamp=1471004061997
牛仔褲,790,高腰牛仔緊身褲,http://static.zara.net/photos//2016/I/0/1/p/9189/222/427/2//w/135/9189222427_3_1_1.jpg?timestamp=1481384949947
牛仔褲,890,高腰牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/7513/255/800/2//w/135/7513255800_3_1_1.jpg?timestamp=1478283475119
牛仔褲,790,中腰緊身牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/7147/228/427/2//w/135/7147228427_3_1_1.jpg?timestamp=1469105353242
牛仔褲,990,打蠟效果緊身牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/6156/242/401/2//w/135/6156242401_3_1_1.jpg?timestamp=1474478174057
牛仔褲,990,緊身牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/7223/040/800/2//w/135/7223040800_3_1_1.jpg?timestamp=1474457542412
牛仔褲,590,中腰長褲,http://static.zara.net/photos//2016/I/0/1/p/6164/224/823/2//w/135/6164224823_3_1_1.jpg?timestamp=1473414409471
牛仔褲,990,緊身牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/4144/241/407/2//w/135/4144241407_3_1_1.jpg?timestamp=1472662911080
牛仔褲,990,中腰牛仔褲,http://static.zara.net/photos//2016/I/0/1/p/6147/158/427/2//w/135/6147158427_3_1_1.jpg?timestamp=1472048143125
牛仔褲,990,牛仔寬管褲,http://static.zara.net/photos//2016/I/0/1/p/5862/156/427/2//w/135/5862156427_3_1_1.jpg?timestamp=1470824063005
褲款,990,羅紋寬管褲,http://static.zara.net/photos//2016/I/0/1/p/5536/102/922/2//w/135/5536102922_3_1_1.jpg?timestamp=1474456940680
褲款,990,七分長褲,http://static.zara.net/photos//2016/I/0/1/p/4043/109/505/3//w/135/4043109505_3_1_1.jpg?timestamp=1476184262857
褲款,990,七分長褲,http://static.zara.net/photos//2016/I/0/1/p/4043/109/505/2//w/135/4043109505_3_1_1.jpg?timestamp=1476109156886
褲款,990,花卉印花長褲,http://static.zara.net/photos//2016/I/0/1/p/8162/148/330/2//w/135/8162148330_3_1_1.jpg?timestamp=1473268477780
褲款,890,休閒褲,http://static.zara.net/photos//2016/I/0/1/p/8246/049/506/2//w/135/8246049506_3_1_1.jpg?timestamp=1469106226617
褲款,790,附腰帶休閒褲,http://static.zara.net/photos//2016/I/0/1/p/7592/779/620/2//w/135/7592779620_3_1_1.jpg?timestamp=1469105705103
褲款,790,五口袋長褲,http://static.zara.net/photos//2016/I/0/1/p/7683/304/806/2//w/135/7683304806_3_1_1.jpg?timestamp=1468852826844
褲款,640,慢跑褲,http://static.zara.net/photos//2016/I/0/1/p/7484/225/800/2//w/135/7484225800_3_1_1.jpg?timestamp=1478111153353
褲款,890,荷葉邊長褲,http://static.zara.net/photos//2016/I/0/1/p/7708/819/800/2//w/135/7708819800_3_1_1.jpg?timestamp=1469105969413
褲款,990,垮褲,http://static.zara.net/photos//2016/I/0/1/p/1163/151/506/2//w/135/1163151506_3_1_1.jpg?timestamp=1469103640271
褲款,790,五口袋長褲,http://static.zara.net/photos//2016/I/0/1/p/7683/304/676/2//w/135/7683304676_3_1_1.jpg?timestamp=1468852671455
褲款,790,五口袋長褲,http://static.zara.net/photos//2016/I/0/1/p/7683/304/505/2//w/135/7683304505_3_1_1.jpg?timestamp=1470906368330
褲款,990,高腰緊身褲,http://static.zara.net/photos//2016/I/0/1/p/7711/632/800/2//w/135/7711632800_3_1_1.jpg?timestamp=1472489809239
褲款,790,五口袋長褲,http://static.zara.net/photos//2016/I/0/1/p/7683/304/706/2//w/135/7683304706_3_1_1.jpg?timestamp=1468852719950
上衣,1290,高領罩衫,http://static.zara.net/photos//2016/I/0/1/p/7822/616/600/2//w/135/7822616600_3_1_1.jpg?timestamp=1480097064035
上衣,790,飄逸罩衫,http://static.zara.net/photos//2016/I/0/1/p/2731/244/807/2//w/135/2731244807_3_1_1.jpg?timestamp=1469799154520
上衣,790,補丁條紋襯衫,http://static.zara.net/photos//2016/I/0/1/p/3564/158/104/2//w/135/3564158104_3_1_1.jpg?timestamp=1473958780333
上衣,790,細條紋荷葉邊上衣,http://static.zara.net/photos//2016/I/0/1/p/7974/646/800/2//w/135/7974646800_3_1_1.jpg?timestamp=1471975381508
上衣,1290,船領襯衫,http://static.zara.net/photos//2016/I/0/1/p/4437/290/666/2//w/135/4437290666_3_1_1.jpg?timestamp=1473876208766
上衣,1290,加大碼襯衫,http://static.zara.net/photos//2016/I/0/1/p/3198/244/800/2//w/135/3198244800_3_1_1.jpg?timestamp=1471000520955
上衣,1290,亮片上衣,http://static.zara.net/photos//2016/I/0/1/p/4222/241/808/2//w/135/4222241808_3_1_1.jpg?timestamp=1481820099498
上衣,790,提花牛津襯衫,http://static.zara.net/photos//2016/I/0/1/p/2753/225/403/2//w/135/2753225403_3_1_1.jpg?timestamp=1471941937172
上衣,790,荷葉邊印花上衣,http://static.zara.net/photos//2016/I/0/1/p/8063/766/800/2//w/135/8063766800_3_1_1.jpg?timestamp=1471598638642
上衣,790,條紋加大碼襯衫,http://static.zara.net/photos//2016/I/0/1/p/5188/221/044/2//w/135/5188221044_3_1_1.jpg?timestamp=1476460898863
上衣,790,荷葉邊下襬提花上衣,http://static.zara.net/photos//2016/I/0/1/p/7993/693/400/2//w/135/7993693400_3_1_1.jpg?timestamp=1471610572533
